Ranking;Nombre;Ventas;CNAE_Original;SECTOR_NOMBRE;NIF;ventas_estimado;patentes;confianza;criterio;ano_constitucion;poblacion;numero_empleados;web_oficial;actividad_resumen;tamano_ing;complejidad_txt;cto_actual;propiedad_accionistas;private_equity_firmas;financiacion_publica_detalle;usa_inteligencia_artificial;plataforma_cloud;solvencia_txt;puntos_solv;perfil_txt;veredicto_final;conclusion_sueldo_80k;justificacion_viabilidad;score_viabilidad;provincia
140;GRUPODESA FASTENERS SAU.;44.477.259;2593;Fabricación de productos de alambre, cadenas y muelles;A31017494;44477259;0;0.0;Sin match;1967;Valle de Egüés;142 (eInforma);www.grupodesa.es;Fabricación y distribución de sistemas de fijación para construcción, industria y agricultura.;~10-15 técnicos;Empresa industrial tradicional (fabricación de fijaciones, grapado). Ofrecen software de cálculo de anclajes, pero el core es hardware.;No identificado públicamente;La empresa cotiza en bolsa desde 2007. La estructura accionarial detallada no se ha identificado públicamente.;Ninguno;Sin datos específicos para la empresa, pero ubicada en el País Vasco, región con programas de apoyo a la I+D como Hazitek.;NO;ON-PREMISE;Facturación de 444.8M€ (dato de entrada) y resultados positivos reportados para 2024. Cotiza en bolsa, lo que implica transparencia financiera.;Máximo;Hardware (Ingeniería industrial, mecánica);TIBURÓN;VIABLE;🟢 VIABLE (62/100 pts) - ✅ Ventas >100M€ (+30) | ✅ 142 empleados (+12) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ✅ I+D público (+5);62;navarra
141;KNORR-BREMSE PAMPLONA SLU;corporativa;2932;Fabricación de otros componentes, piezas y accesorios para vehículos de motor;B71037253;50000000;1;1.0;Exacto (Normalizado);2010;Pamplona;212 (Empresite);www.knorr-bremse.com;Desarrollo y producción de materiales de fricción y sistemas de freno para el sector ferroviario.;~24 técnicos (Noticias);Fuerte I+D en ciencia de materiales (orgánicos y sinterizados) y ingeniería mecánica, con un centro tecnológico y de ensayos de frenado único en Europa.;Elena Zamora - FICO & IT Manager (Web oficial);100% propiedad del grupo multinacional alemán Knorr-Bremse AG.;Ninguno;Proyecto de 50M€ declarado de interés foral por el Gobierno de Navarra y ayudas a proyectos de I+D.;SÍ. La matriz Knorr-Bremse AG invierte estratégicamente en IA para I+D, desarrollo de software y eficiencia operativa a nivel global.;AZURE;Filial de la multinacional alemana Knorr-Bremse AG, con ventas superiores a 30M€ y un proyecto de inversión de 50M€ respaldado por el gobierno regional.;Máximo;Híbrido Hardware/I+D (materiales, mecánica);TIBURÓN;VIABLE;🟢 VIABLE (66/100 pts) - ✅ Ventas >100M€ (+30) | ✅ 212 empleados (+15) | ✅ CTO identificado (+8) | ✅ Cloud público (+5) | ✅ Usa IA (+8);66;navarra
142;HORTICOLA D'AUCY SAU;corporativa;1039;Otro procesado y conservación de frutas y hortalizas;A31145188;50000000;0;0.0;Sin match;1984;Monteagudo;67 (Empresite);www.horticoladelebro.com;Fabricación y comercialización de conservas vegetales, principalmente de maíz y tomate, para la marca d'aucy.;~2-5 técnicos;Web corporativa sencilla. La complejidad principal reside en la tecnología de producción industrial (OT) y software de gestión empresarial (ERP), no en desarrollo de software propio.;No identificado públicamente;Sociedad Anónima Unipersonal, propiedad del grupo cooperativo agroalimentario francés Eureden (matriz de la marca d'aucy).;Ninguno;Ha recibido ayudas del Gobierno de Navarra para el fomento de la Responsabilidad Social Empresarial.;NO. No se ha encontrado evidencia pública del uso de inteligencia artificial en sus procesos o productos.;Sin datos;Facturación de 32,8M€ en el último ejercicio disponible y pertenece a un gran grupo internacional (Eureden), lo que sugiere una alta capacidad financiera.;Alto;Técnicos de automatización industrial (OT), mantenimiento de maquinaria y sistemas de gestión tipo ERP. No es un perfil de desarrollo de software.;DESCARTAR;VIABLE;🟢 VIABLE (50/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 67 empleados (+8) | ✅ CTO identificado (+8) | ⚠️ Equipo IT medio (+4);50;navarra
143;ACICO S.A.U.;corporativa;1039;Otro procesado y conservación de frutas y hortalizas;A31231632;50000000;0;0.0;Sin match;1988;Cortes;53 (eInforma);www.acico.es;Fabricante y distribuidor de conservas vegetales y legumbres para retail, Horeca y mayoristas.;~2-5 técnicos (IT/Innovación);Industria alimentaria. La innovación se centra en producto y procesos agrícolas, no en software.;No identificado públicamente;Eguía Group (a través de su división Eguía Food Factory).;Ninguno;Sin datos;NO (La innovación se centra en el producto y procesos agrarios, sin mención de IA en sus operaciones).;Sin datos;Parte de un grupo empresarial (Eguía Group) y con una facturación elevada para su tamaño.;Alto;Ingeniería industrial y agrónoma;DESCARTAR;POSIBLE;🟡 POSIBLE (40/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 53 empleados (+8) | ✅ CTO identificado (+8) | ⚠️ Equipo IT medio (+4) | ❌ Sector bajo salario (-10);40;navarra
144;GURIT FALCES SL.;corporativa;2059;Fabricación de otros productos químicos n.c.o.p.;B31789563;50000000;0;0.0;Sin match;2003;Falces;111 (eInforma 2023);www.gurit.com;Fabricación y mecanizado de materiales compuestos avanzados (espumas, polímeros) para el sector eólico.;~10-15 técnicos;Alta tecnología en ciencia de materiales y procesos químicos para la fabricación de composites.;No identificado públicamente;Filial al 100% del grupo suizo Gurit Holding AG, cotizado en la bolsa suiza (SIX). [8, 9, 20];Ninguno;Ayudas al sobrecoste energético del Gobierno de Navarra (2022). [22];"NO. Sin evidencias de uso de IA; su foco es la ciencia de materiales y la ingeniería química.";Sin datos;Filial de un grupo suizo cotizado con ingresos globales de ~470M€ en 2023. [8] La facturación de la planta española supera los 30M€. [2];Máximo;Ingeniería industrial (Química, Materiales, Procesos). Perfil hardware/industrial.;TIBURÓN;VIABLE;🟢 VIABLE (57/100 pts) - ✅ Ventas >100M€ (+30) | ✅ 111 empleados (+12) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7);57;navarra
145;VIRU IBERICA SOCIEDAD LIMITADA.;corporativa;4639;Comercio al por mayor, no especializado, de productos alimenticios, bebidas y tabaco;B26474015;50000000;0;0.0;Sin match;2010;Marcilla;97 (einforma);www.viruiberica.es;Comercio al por mayor de conservas, frutas y hortalizas frescas, congeladas y en conserva.;~5-10 técnicos;Empresa del sector de alimentación con enfoque en la producción y distribución. Su complejidad técnica parece centrada en la gestión de la cadena de suministro y procesos industriales, probablemente utilizando un ERP como SAP, mencionado en relación a su matriz.;ESTUARDO ANDRES A... - Director/Responsable de Informática (eInforma);Viru S.A. (multinacional peruana);Ninguno;Sin datos;NO. No se ha encontrado evidencia pública del uso de inteligencia artificial en sus operaciones en España.;No identificado públicamente;Filial de una multinacional (Viru S.A.) con una facturación global de 418 millones de dólares en 2022 y planes de expansión en España, incluyendo la adquisición de empresas y una inversión de 20 millones de euros en su planta de Marcilla.;Máximo;Gestión de sistemas y ERP en un entorno de producción y logística.;TIBURÓN;POSIBLE;🟡 POSIBLE (43/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 97 empleados (+8) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ❌ Sector bajo salario (-10);43;navarra
146;AS SL.;corporativa;2932;Fabricación de otros componentes, piezas y accesorios para vehículos de motor;B71164354;50000000;1;1.0;Exacto (Normalizado);2013;Beriain;100 (eInforma);www.as-sl.com;Fabricación y comercialización de catalizadores y filtros de partículas para vehículos a motor.;No identificado públicamente;Hardware (Fabricación de componentes de automoción);No identificado públicamente;No identificado públicamente;Ninguno;Sin datos;NO;ON-PREMISE;Facturación superior a 60.000€ y más de 100 empleados.;Alto;Hardware;PYME;POSIBLE;🟡 POSIBLE (46/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 100 empleados (+8) | ✅ CTO identificado (+8);46;navarra
147;MCA SPAIN SL;corporativa;1039;Otro procesado y conservación de frutas y hortalizas;B31688617;50000000;0;0.0;Sin match;2000;Mendavia;159 (eInforma);www.mcasl.com;Fabricación y comercialización de conservas vegetales, especialmente de la Ribera de Navarra.;No es una empresa tecnológica. Estimación de personal TI: ~0-2.;Empresa industrial del sector de la alimentación. Complejidad tecnológica muy baja.;No identificado públicamente;Sin datos públicos detallados. Estructura de Sociedad Limitada.;Ninguno;Sin datos;NO. Es una empresa de fabricación tradicional del sector de la alimentación sin evidencia de uso de IA en sus procesos productivos o productos.;Sin datos (probablemente ofimática en la nube, no IaaS/PaaS);Facturación consolidada en el rango de 30-60M€. Empresa posicionada entre las principales de su sector en España.;Alto;Industrial (Ingeniería de alimentos, producción) y no tecnológico (software/IT).;DESCARTAR;VIABLE;🟢 VIABLE (50/100 pts) - ✅ Ventas >100M€ (+30) | ✅ 159 empleados (+12) | ✅ CTO identificado (+8);50;navarra
149;CONGELADOS ARIZA SL;corporativa;4639;Comercio al por mayor, no especializado, de productos alimenticios, bebidas y tabaco;B31795164;50000000;0;0.0;Sin match;2003;Tudela;142 (eInforma 2024);www.distribucionesariza.es;Distribución mayorista de alimentos y bebidas para el canal HORECA en Navarra y Aragón.;~2-5 técnicos;Empresa de distribución tradicional en proceso de digitalización (e-commerce B2B, ERP). Sin desarrollo de IA/IoT.;No identificado públicamente;Empresa privada. Administrador único: Sergio Ruiz Gonzalez. Anteriormente, familia Ariza Herrero.;Ninguno;Subvención del Gobierno de Navarra para 'Fomento de la Empresa Digital Navarra 2024'.;NO. La empresa apuesta por la digitalización de sus operaciones, como los pedidos online, pero no hay evidencia del uso o desarrollo de soluciones de inteligencia artificial.;HÍBRIDA;Empresa consolidada fundada en 2003 con una facturación reportada superior a 30M€ y más de 100 empleados.;Alto;Soporte de sistemas, ERP y e-commerce.;PYME;VIABLE;🟢 VIABLE (57/100 pts) - ✅ Ventas >100M€ (+30) | ✅ 142 empleados (+12) | ✅ CTO identificado (+8) | ⚠️ Equipo IT medio (+4) | ⚠️ Cloud híbrido (+3);57;navarra
150;VERKOL SA;corporativa;1044;Fabricación de otros aceites y grasas;A20028510;50000000;0;0.0;Sin match;1923;Bera;51 (Empresite 2024);www.verkol.es;Fabricación y comercialización de grasas y lubricantes industriales especiales.;~5-10 técnicos (I+D, laboratorio, procesos);Empresa industrial química. Su tecnología se centra en la I+D de lubricantes, con laboratorio y planta piloto. Utilizan sistemas de control de procesos informatizados.;No identificado públicamente;Quaker Houghton (anteriormente Quaker Chemical Corporation);Ninguno;Sin datos;NO. No hay evidencia de que utilicen IA en sus productos o procesos públicos.;ON-PREMISE/HÍBRIDA;Filial de Quaker Houghton, una gran corporación global. Facturación reportada en 2014 de aproximadamente 33 millones de dólares.;Máximo;Químico/Industrial (I+D, procesos);DESCARTAR;VIABLE;🟢 VIABLE (61/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 51 empleados (+8) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ⚠️ Cloud híbrido (+3) | ⚠️ Sector industrial (+5);61;navarra
151;DISINTEX 2021 SL;42.122.881;1414;Confección de ropa interior;B71410476;42122881;2;1.0;Exacto (Normalizado);2020;Ansoain;21 (einforma);www.creacionesselene.com;Comercio al por mayor de textiles, especializado en la confección y distribución de ropa interior.;Estimación: 0-2 técnicos;Web corporativa y catálogo de productos (e-commerce B2B/informativa). No se evidencia desarrollo de software a medida, IA, u otra tecnología compleja.;No identificado públicamente;Resultado de una escisión de Creaciones Selene SL. Administrador Único: Alejandro Amado Lopez Berger.;Ninguno;Sin datos;NO. No se ha encontrado evidencia del uso de inteligencia artificial en sus productos o procesos.;ON-PREMISE/HÍBRIDA (No hay datos públicos, estimación basada en el sector y tamaño);Facturación superior a 42M€ en 2023. Empresa consolidada en su sector.;Alto;No tecnológico. Centrado en negocio, producción y distribución textil.;DESCARTAR;POSIBLE;🟡 POSIBLE (35/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 21 empleados (+4) | ✅ CTO identificado (+8) | ⚠️ Cloud híbrido (+3) | ❌ Sector bajo salario (-10);35;navarra
152;ELECTRONICA FALCON SA;42.106.892;2612;Fabricación de circuitos impresos ensamblados;A31240997;42106892;6;1.0;Exacto (Normalizado);1989;Peralta;185 (eInforma);www.falconelectronica.com;Diseño y ensamblaje de tarjetas electrónicas y conjuntos mecatrónicos a medida.;~20-30 técnicos;Híbrido Hardware/Software. Desarrollo de software y hardware para sistemas electrónicos, incluyendo ingeniería de producto y equipos de test.;No identificado públicamente;Empresa familiar (Fundadores: Jesús Falcón y Mª Teresa Goñi). Administrador Único: Falcon Goñi Yolanda.;Ninguno;Sin datos;SÍ - Apoyan a clientes en el desarrollo de capacidades de análisis de datos e inteligencia artificial en sus productos.;No identificado;Facturación consolidada superior a 42M€ y en crecimiento. Empresa reconocida entre las Cepyme500, indicativo de liderazgo en crecimiento.;Alto;Híbrido Hardware/Soft;TIBURÓN;VIABLE;🟢 VIABLE (65/100 pts) - ✅ Ventas >100M€ (+30) | ✅ 185 empleados (+12) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ✅ Usa IA (+8);65;navarra
158;ZUCAMI POULTRY EQUIPMENT SL.;corporativa;2599;Fabricación de otros productos metálicos n.c.o.p.;B65693418;50000000;6;1.0;Exacto (Normalizado);1989;Beriain;~51-200 (Inven);www.zucami.com;Fabricación, diseño e instalación de sistemas integrales para la avicultura moderna.;~10-15 técnicos;Hardware/IoT. Ofrecen sistemas automatizados de aviarios, jaulas, sistemas de ventilación y secado de estiércol, con software de gestión y control para maximizar la producción avícola.;No identificado públicamente;En diciembre de 2013, ZUCAMI cambió de accionariado, manteniendo su independencia. No se detallan los nuevos accionistas.;Ninguno;CDTI/FEDER para proyecto de I+D de aviario para granjas ecológicas y subvención del Gobierno de Navarra para inversión en grandes empresas industriales (2016).;NO. Su enfoque tecnológico está en la automatización, control de procesos y gestión de datos a través de software propio, sin menciones a la aplicación de IA.;Sin datos;Empresa consolidada con más de 35 años de experiencia, presencia en 86 países y una facturación significativa. Recibió el Premio Cámara Navarra 2023 a la Internacionalización.;Alto;Híbrido Hardware/Software con un fuerte componente de ingeniería mecánica y automatización industrial.;TIBURÓN;VIABLE;🟢 VIABLE (62/100 pts) - ✅ Ventas >100M€ (+30) | ✅ 125 empleados (+12) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ✅ I+D público (+5);62;navarra
159;TABOADA GRUPO ALIMENTARIO SL;corporativa;1039;Otro procesado y conservación de frutas y hortalizas;B48942619;50000000;0;0.0;Sin match;1997;Funes, Navarra;103 (Empresite);www.grupoian.com;Fabricación y comercialización de conservas vegetales, legumbres y platos preparados.;~5-10 técnicos;Empresa industrial del sector alimentario. La tecnología se centra en la optimización de procesos productivos y logística, sin un componente visible de software complejo, IA o IoT de cara al público.;No identificado públicamente;La empresa matriz es CARTERA IAN SL. Fue adquirida por el fondo de capital riesgo Portobello Capital.;Portobello Capital;Sin datos;NO. No hay evidencia pública del uso de IA en sus productos o procesos. El sector alimentario explora la IA para optimizar la producción, pero no hay indicios aquí.;Sin datos;Facturación superior a 30M€ y propiedad de un importante fondo de Private Equity (Portobello Capital), lo que sugiere una alta capacidad financiera y estrategia de crecimiento.;Máximo;Técnicos de IT para sistemas internos (ERP, etc.) y posiblemente ingenieros industriales para la automatización de plantas de producción.;TIBURÓN;VIABLE;🟢 VIABLE (62/100 pts) - ✅ Ventas >100M€ (+30) | ✅ 103 empleados (+12) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ✅ Con PE/VC (+5);62;navarra
